Date,AvgTemp_Celsius,SunlightHours,AvgWindSpeed_kmh
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-01,12.76043808921171,9.191721866059144,18.23906062730449
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-02,16.339309030686785,11.258128668016235,12.028216098164911
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-03,11.092358850956623,10.237338620936452,16.026911025985633
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
2023-01-04,15.091997343865188,8.849208815590162,21.18920387468889
